ghi;dni;dhi;temp_air;rh;ws10
0.0;0.0;0.0;-2.99;99.4;1.66
0.0;0.0;0.0;-2.83;95.55;1.86
0.0;0.0;0.0;-3.58;95.5;2.34
0.0;0.0;0.0;-2.35;95.55;2.69
0.0;0.0;0.0;-1.5;95.6;3.1
0.0;0.0;0.0;-0.87;91.95;3.59
0.0;0.0;0.0;-0.73;91.95;3.93
0.0;0.0;0.0;-0.6;91.95;4.34
0.0;0.0;0.0;-0.35;88.45;4.62
0.0;0.0;0.0;-0.13;92.0;4.69
0.0;0.0;0.0;0.19;92.0;4.76
0.0;0.0;0.0;0.68;92.05;4.76
0.0;0.0;0.0;1.37;92.05;4.97
0.0;0.0;0.0;2.04;92.1;5.24
1.0;0.0;1.0;2.39;92.15;4.83
59.0;102.33;47.0;2.72;92.15;4.28
77.0;39.17;70.0;3.04;92.15;3.52
104.0;72.51;89.0;3.14;95.7;2.9
91.0;45.04;82.0;3.16;95.7;2.34
82.0;101.28;66.0;3.02;95.7;2.14
42.0;130.58;31.0;2.78;92.15;2.14
0.0;0.0;0.0;2.28;92.15;2.28
0.0;0.0;0.0;1.34;92.05;2.48
0.0;0.0;0.0;0.63;92.0;2.62
0.0;0.0;0.0;-0.02;92.0;2.83
0.0;0.0;0.0;0.21;88.5;2.76
0.0;0.0;0.0;-0.11;92.0;2.83
0.0;0.0;0.0;-0.24;88.45;2.9
0.0;0.0;0.0;-0.11;92.0;2.83
0.0;0.0;0.0;-0.08;92.0;2.9
0.0;0.0;0.0;0.32;92.0;3.1
0.0;0.0;0.0;1.07;95.65;3.31
0.0;0.0;0.0;1.67;92.1;3.72
0.0;0.0;0.0;2.35;92.15;4.28
0.0;0.0;0.0;3.07;95.7;4.76
0.0;0.0;0.0;3.8;95.7;5.17
0.0;0.0;0.0;4.43;95.75;5.52
0.0;0.0;0.0;4.56;95.75;5.93
1.0;0.0;1.0;4.82;95.75;5.79
58.0;100.61;46.0;5.14;95.75;5.79
19.0;0.0;19.0;5.47;92.25;6.07
116.0;114.61;92.0;5.58;95.75;6.34
161.0;464.07;67.0;5.59;95.75;6.62
20.0;0.0;20.0;5.56;95.75;6.83
36.0;68.74;30.0;5.51;92.25;6.97
0.0;0.0;0.0;5.54;95.75;7.1
0.0;0.0;0.0;5.62;95.75;7.1
0.0;0.0;0.0;5.73;92.3;7.38
0.0;0.0;0.0;5.81;92.3;7.66
0.0;0.0;0.0;5.72;92.3;7.31
0.0;0.0;0.0;5.56;95.75;7.31
0.0;0.0;0.0;5.6;99.4;7.59
0.0;0.0;0.0;5.84;95.75;6.55
0.0;0.0;0.0;5.22;95.75;5.72
0.0;0.0;0.0;3.27;92.15;5.24
0.0;0.0;0.0;2.39;88.65;4.69
0.0;0.0;0.0;1.72;85.3;4.41
0.0;0.0;0.0;0.95;85.2;4.0
0.0;0.0;0.0;0.16;81.9;3.45
0.0;0.0;0.0;-0.51;88.45;3.17
0.0;0.0;0.0;-0.79;85.05;3.17
0.0;0.0;0.0;-0.94;88.4;3.1
1.0;0.0;1.0;-1.14;88.4;3.24
52.0;49.43;46.0;-0.54;88.45;3.24
64.0;10.91;62.0;0.5;88.5;3.1
41.0;0.0;41.0;0.8;88.55;2.97
158.0;384.57;79.0;1.37;88.6;3.45
104.0;219.6;68.0;1.65;75.95;4.55
22.0;0.0;22.0;1.51;72.95;4.97
0.0;0.0;0.0;1.23;70.1;5.31
0.0;0.0;0.0;0.77;70.05;5.66
0.0;0.0;0.0;0.88;72.85;6.14
0.0;0.0;0.0;1.01;72.85;6.41
0.0;0.0;0.0;1.25;67.4;6.07
0.0;0.0;0.0;1.51;64.8;6.48
0.0;0.0;0.0;1.81;62.35;6.76
0.0;0.0;0.0;1.93;59.95;6.83
0.0;0.0;0.0;1.88;67.5;6.83
0.0;0.0;0.0;1.82;67.5;6.55
0.0;0.0;0.0;1.79;67.5;6.28
0.0;0.0;0.0;1.65;73.0;6.28
0.0;0.0;0.0;1.51;78.9;6.21
0.0;0.0;0.0;1.65;75.95;6.28
0.0;0.0;0.0;1.55;82.0;6.55
0.0;0.0;0.0;1.91;85.3;6.55
0.0;0.0;0.0;2.12;88.65;6.97
2.0;0.0;2.0;1.91;92.1;6.55
98.0;501.44;36.0;1.37;92.05;5.45
50.0;0.0;50.0;0.9;88.55;5.17
82.0;13.96;79.0;0.55;88.5;5.86
20.0;0.0;20.0;0.27;88.5;5.86
24.0;0.0;24.0;0.32;81.9;6.21
10.0;0.0;10.0;0.28;81.9;6.55
0.0;0.0;0.0;-0.13;85.1;6.48
0.0;0.0;0.0;-0.58;85.05;6.69
0.0;0.0;0.0;-0.64;81.75;6.9
0.0;0.0;0.0;-0.67;78.6;6.9
0.0;0.0;0.0;-0.37;78.6;6.69
0.0;0.0;0.0;-0.54;78.6;6.55
0.0;0.0;0.0;-0.57;78.6;6.69
0.0;0.0;0.0;-0.52;81.75;6.69
0.0;0.0;0.0;-0.59;81.75;6.48
0.0;0.0;0.0;-0.77;81.75;6.14
0.0;0.0;0.0;-0.73;78.6;6.0
0.0;0.0;0.0;-0.8;78.6;5.72
0.0;0.0;0.0;-1.06;78.5;5.52
0.0;0.0;0.0;-1.39;81.65;5.24
0.0;0.0;0.0;-1.53;81.65;5.1
0.0;0.0;0.0;-1.35;78.5;4.69
0.0;0.0;0.0;-1.26;78.5;4.34
1.0;0.0;1.0;-0.95;81.7;4.07
27.0;0.0;27.0;-0.61;81.75;3.59
23.0;0.0;23.0;-0.13;78.65;3.52
27.0;0.0;27.0;0.31;78.75;3.93
33.0;0.0;33.0;0.6;78.75;4.14
23.0;0.0;23.0;0.54;75.7;3.93
7.0;0.0;7.0;0.38;75.7;3.52
0.0;0.0;0.0;0.08;78.65;3.52
0.0;0.0;0.0;-0.23;78.65;3.38
0.0;0.0;0.0;-0.6;81.75;3.38
0.0;0.0;0.0;-0.9;81.7;3.38
0.0;0.0;0.0;-1.24;78.5;3.31
0.0;0.0;0.0;-1.42;78.45;3.1
0.0;0.0;0.0;-1.59;75.35;3.03
0.0;0.0;0.0;-1.74;75.35;3.1
0.0;0.0;0.0;-1.97;75.3;3.1
0.0;0.0;0.0;-1.99;75.3;3.17
0.0;0.0;0.0;-2.11;75.3;2.97
0.0;0.0;0.0;-1.98;75.3;3.1
0.0;0.0;0.0;-1.93;75.3;3.31
0.0;0.0;0.0;-1.92;75.3;3.24
0.0;0.0;0.0;-1.95;75.3;3.45
0.0;0.0;0.0;-2.07;75.3;3.45
0.0;0.0;0.0;-2.02;72.3;3.52
2.0;0.0;2.0;-2.03;72.3;3.31
36.0;0.0;36.0;-1.81;69.55;2.97
49.0;0.0;49.0;-1.55;69.55;3.1
51.0;0.0;51.0;-1.18;64.25;3.45
47.0;0.0;47.0;-0.91;64.25;3.38
29.0;0.0;29.0;-0.68;64.35;3.24
10.0;0.0;10.0;-0.74;64.35;3.1
0.0;0.0;0.0;-1.06;69.65;3.03
0.0;0.0;0.0;-1.71;72.4;2.97
0.0;0.0;0.0;-1.87;75.35;2.9
0.0;0.0;0.0;-1.96;78.35;2.83
0.0;0.0;0.0;-2.35;81.55;2.76
0.0;0.0;0.0;-2.53;84.85;2.62
0.0;0.0;0.0;-2.36;81.55;2.34
0.0;0.0;0.0;-2.65;84.85;2.28
0.0;0.0;0.0;-2.87;84.85;2.07
0.0;0.0;0.0;-3.07;88.25;1.93
0.0;0.0;0.0;-3.54;88.2;1.86
0.0;0.0;0.0;-3.57;88.2;1.72
0.0;0.0;0.0;-3.81;84.7;1.66
0.0;0.0;0.0;-3.98;88.15;1.45
0.0;0.0;0.0;-3.99;88.15;1.1
0.0;0.0;0.0;-3.44;84.7;0.69
0.0;0.0;0.0;-3.6;88.2;0.9
3.0;0.0;3.0;-3.79;88.2;0.9
72.0;137.28;54.0;-3.41;91.8;0.9
104.0;97.84;85.0;-2.24;78.35;0.83
68.0;0.0;68.0;-1.61;72.4;1.24
115.0;82.57;97.0;-1.23;66.9;1.38
19.0;0.0;19.0;-0.96;66.9;1.38
50.0;105.77;39.0;-1.16;69.65;1.38
0.0;0.0;0.0;-1.9;75.3;2.07
0.0;0.0;0.0;-2.65;78.3;2.41
0.0;0.0;0.0;-2.86;81.5;2.41
0.0;0.0;0.0;-2.67;81.5;2.62
0.0;0.0;0.0;-2.23;88.3;2.69
0.0;0.0;0.0;-2.07;91.85;2.69
0.0;0.0;0.0;-2.04;91.85;2.83
0.0;0.0;0.0;-1.85;91.9;2.9
0.0;0.0;0.0;-1.69;91.9;2.9
0.0;0.0;0.0;-1.42;95.6;2.97
0.0;0.0;0.0;-1.3;91.95;3.1
0.0;0.0;0.0;-1.39;95.6;3.24
0.0;0.0;0.0;-1.28;91.95;3.31
0.0;0.0;0.0;-1.29;91.95;3.24
0.0;0.0;0.0;-1.25;91.95;3.17
0.0;0.0;0.0;-1.22;91.95;2.97
0.0;0.0;0.0;-1.48;95.6;2.97
6.0;0.0;6.0;-1.74;91.9;2.9
59.0;59.77;51.0;-1.29;91.95;2.9
90.0;45.64;81.0;-0.66;88.45;3.31
146.0;193.79;102.0;-0.01;81.8;3.72
50.0;0.0;50.0;0.4;78.75;3.66
127.0;304.38;72.0;0.39;78.75;3.1
55.0;130.08;41.0;0.07;81.8;2.62
0.0;0.0;0.0;-0.72;81.75;2.55
0.0;0.0;0.0;-1.37;85.0;2.55
0.0;0.0;0.0;-1.69;88.35;2.69
0.0;0.0;0.0;-2.01;91.85;2.69
0.0;0.0;0.0;-1.43;88.35;2.83
0.0;0.0;0.0;-1.41;88.35;2.83
0.0;0.0;0.0;-1.55;88.35;2.76
0.0;0.0;0.0;-1.49;88.35;2.69
0.0;0.0;0.0;-1.65;84.95;2.69
0.0;0.0;0.0;-1.67;84.95;2.62
0.0;0.0;0.0;-1.52;88.35;2.62
0.0;0.0;0.0;-1.34;85.0;2.62
0.0;0.0;0.0;-1.33;85.0;2.69
0.0;0.0;0.0;-0.99;88.4;2.69
0.0;0.0;0.0;-0.83;88.45;2.76
0.0;0.0;0.0;-0.69;91.95;2.83
0.0;0.0;0.0;-0.61;95.6;2.9
5.0;0.0;5.0;-0.37;95.6;2.97
36.0;0.0;36.0;0.5;95.65;3.45
28.0;0.0;28.0;1.07;95.65;3.66
22.0;0.0;22.0;1.45;95.65;4.41
21.0;0.0;21.0;1.61;99.4;3.66
52.0;0.0;52.0;1.42;99.4;3.52
77.0;377.18;35.0;1.58;99.4;3.45
0.0;0.0;0.0;2.19;95.7;3.38
0.0;0.0;0.0;2.81;99.4;3.38
0.0;0.0;0.0;2.96;95.7;3.45
0.0;0.0;0.0;2.61;95.7;3.31
0.0;0.0;0.0;1.93;95.65;2.83
0.0;0.0;0.0;0.9;95.65;3.1
0.0;0.0;0.0;0.71;92.05;3.17
0.0;0.0;0.0;0.48;95.65;2.9
0.0;0.0;0.0;0.45;95.65;2.9
0.0;0.0;0.0;0.82;95.65;2.97
0.0;0.0;0.0;1.29;92.05;3.1
0.0;0.0;0.0;1.61;95.65;3.24
0.0;0.0;0.0;1.88;92.1;3.38
0.0;0.0;0.0;1.95;92.1;3.45
0.0;0.0;0.0;2.06;95.65;3.38
0.0;0.0;0.0;2.11;95.65;3.45
0.0;0.0;0.0;2.22;95.7;4.21
3.0;0.0;3.0;2.1;99.4;4.28
9.0;0.0;9.0;1.93;99.4;4.07
87.0;34.4;80.0;1.84;99.4;3.45
82.0;8.55;80.0;1.85;99.4;3.31
85.0;13.13;82.0;2.0;99.4;3.52
24.0;0.0;24.0;2.16;95.7;3.17
67.0;199.72;44.0;2.41;99.4;2.76
0.0;0.0;0.0;2.34;99.4;1.79
0.0;0.0;0.0;2.24;99.4;1.59
0.0;0.0;0.0;2.06;99.4;1.52
0.0;0.0;0.0;1.89;99.4;1.52
0.0;0.0;0.0;2.14;99.4;1.52
0.0;0.0;0.0;2.02;99.4;1.59
0.0;0.0;0.0;2.12;99.4;1.93
0.0;0.0;0.0;2.22;99.4;2.34
0.0;0.0;0.0;2.45;99.4;2.55
0.0;0.0;0.0;2.63;99.4;2.76
0.0;0.0;0.0;2.93;99.4;2.9
0.0;0.0;0.0;3.77;100.0;3.24
0.0;0.0;0.0;4.76;99.4;4.97
0.0;0.0;0.0;5.19;95.75;5.79
0.0;0.0;0.0;4.95;99.4;5.66
0.0;0.0;0.0;4.82;95.75;5.93
0.0;0.0;0.0;5.71;95.75;6.21
3.0;0.0;3.0;5.68;95.75;6.41
13.0;0.0;13.0;6.0;95.75;6.34
47.0;0.0;47.0;6.44;95.8;6.76
35.0;0.0;35.0;6.82;95.8;7.24
46.0;0.0;46.0;6.94;95.8;7.45
25.0;0.0;25.0;6.83;95.8;7.52
13.0;0.0;13.0;6.91;95.8;7.31
0.0;0.0;0.0;7.05;95.8;7.1
0.0;0.0;0.0;7.06;92.35;6.9
0.0;0.0;0.0;6.92;89.0;6.62
0.0;0.0;0.0;6.78;89.0;6.41
0.0;0.0;0.0;6.76;89.0;6.14
0.0;0.0;0.0;6.74;89.0;6.62
0.0;0.0;0.0;6.5;85.7;6.34
0.0;0.0;0.0;6.27;79.5;6.48
0.0;0.0;0.0;6.15;76.5;6.48
0.0;0.0;0.0;6.44;73.7;6.55
0.0;0.0;0.0;6.59;73.7;6.55
0.0;0.0;0.0;6.53;79.5;6.41
0.0;0.0;0.0;6.82;82.6;6.41
0.0;0.0;0.0;7.26;79.65;6.48
0.0;0.0;0.0;7.1;82.6;6.76
0.0;0.0;0.0;6.91;79.55;7.38
0.0;0.0;0.0;7.11;82.6;8.55
2.0;0.0;2.0;7.1;85.75;9.03
44.0;6.85;43.0;6.75;85.75;10.07
145.0;271.1;88.0;5.31;82.4;9.86
40.0;0.0;40.0;5.13;79.3;9.86
30.0;0.0;30.0;5.42;73.55;10.69
18.0;0.0;18.0;5.49;73.55;10.55
8.0;0.0;8.0;5.25;73.55;10.34
0.0;0.0;0.0;4.87;73.45;9.79
0.0;0.0;0.0;4.59;79.2;9.93
0.0;0.0;0.0;4.61;85.5;9.72
0.0;0.0;0.0;4.68;82.35;9.52
0.0;0.0;0.0;4.87;85.55;10.0
0.0;0.0;0.0;4.71;88.85;10.21
0.0;0.0;0.0;4.69;88.85;8.97
0.0;0.0;0.0;4.68;85.55;8.41
0.0;0.0;0.0;4.64;88.8;7.59
0.0;0.0;0.0;4.49;88.8;7.03
0.0;0.0;0.0;4.31;88.8;6.48
0.0;0.0;0.0;4.11;92.15;5.72
0.0;0.0;0.0;3.71;92.15;4.83
0.0;0.0;0.0;3.33;92.15;4.28
0.0;0.0;0.0;3.17;92.15;4.21
0.0;0.0;0.0;3.25;92.15;4.76
0.0;0.0;0.0;3.34;92.15;5.45
15.0;0.0;15.0;3.8;88.75;6.21
116.0;469.08;46.0;3.79;88.75;7.17
190.0;622.07;57.0;4.09;88.75;7.66
113.0;44.94;102.0;4.59;85.5;8.14
137.0;116.65;109.0;4.9;76.3;8.34
101.0;80.04;85.0;4.9;76.3;8.83
32.0;0.0;32.0;4.64;79.2;9.45
0.0;0.0;0.0;3.73;85.45;8.9
0.0;0.0;0.0;3.31;88.75;8.76
0.0;0.0;0.0;3.74;88.75;8.34
0.0;0.0;0.0;3.82;88.75;7.79
0.0;0.0;0.0;3.83;88.75;7.38
0.0;0.0;0.0;4.0;88.75;7.38
0.0;0.0;0.0;3.8;88.75;6.97
0.0;0.0;0.0;3.6;85.45;6.69
0.0;0.0;0.0;3.49;85.45;6.21
0.0;0.0;0.0;3.25;85.45;5.38
0.0;0.0;0.0;2.77;88.7;4.62
0.0;0.0;0.0;2.34;88.65;4.14
0.0;0.0;0.0;1.97;92.1;3.59
0.0;0.0;0.0;1.6;92.05;3.31
0.0;0.0;0.0;1.16;92.05;3.24
0.0;0.0;0.0;0.99;95.65;3.03
0.0;0.0;0.0;0.9;95.65;3.24
9.0;0.0;9.0;1.1;95.65;3.24
37.0;0.0;37.0;1.44;95.65;3.03
121.0;110.37;97.0;2.1;95.65;3.79
114.0;40.22;104.0;2.66;88.7;3.93
121.0;61.46;106.0;3.1;88.7;4.21
175.0;578.4;57.0;3.28;82.25;3.93
9.0;0.0;9.0;2.93;85.4;3.24
1.0;0.0;1.0;2.33;88.65;3.1
0.0;0.0;0.0;2.08;92.1;3.31
0.0;0.0;0.0;2.08;92.1;3.38
0.0;0.0;0.0;2.2;88.65;3.59
0.0;0.0;0.0;1.97;92.1;4.14
0.0;0.0;0.0;1.49;92.05;4.21
0.0;0.0;0.0;1.4;92.05;3.86
0.0;0.0;0.0;1.25;92.05;3.45
0.0;0.0;0.0;1.16;92.05;3.1
0.0;0.0;0.0;1.09;99.35;2.76
0.0;0.0;0.0;1.29;95.65;2.62
0.0;0.0;0.0;1.5;99.4;2.28
0.0;0.0;0.0;1.54;99.4;1.93
0.0;0.0;0.0;1.57;99.4;1.66
0.0;0.0;0.0;1.5;99.4;1.45
0.0;0.0;0.0;1.35;95.65;1.31
0.0;0.0;0.0;-0.1;99.4;2.0
21.0;32.32;19.0;-0.02;99.4;1.72
86.0;134.47;65.0;0.62;99.4;1.66
145.0;212.47;98.0;1.74;92.1;1.66
225.0;605.74;72.0;2.53;92.15;1.66
181.0;302.24;106.0;3.0;85.4;1.79
127.0;168.1;92.0;3.27;82.25;1.38
66.0;88.57;54.0;3.14;85.4;0.97
1.0;0.0;1.0;2.75;85.4;0.83
0.0;0.0;0.0;1.8;92.1;0.76
0.0;0.0;0.0;1.21;92.05;0.76
0.0;0.0;0.0;0.53;95.65;0.9
0.0;0.0;0.0;-0.99;99.4;1.45
0.0;0.0;0.0;-1.1;99.4;1.59
0.0;0.0;0.0;-1.07;99.4;1.72
